date,doc_id,name,volume_items,volume_eth
2026-01-09,244,Golden Athena Ring,16,0.017988
2026-01-09,245,Golden Chobo Ring,8,0.009531
2026-01-09,246,Golden Crusader Ring,9,0.010735
2026-01-09,247,Golden Foxglove Ring,9,0.010828
2026-01-09,248,Golden Overseer Ring,16,0.018019
2026-01-09,249,Golden Summoner Ring,12,0.013775
2026-01-10,140,Summoner Silver Ring,3,0.000213
2026-01-11,134,Chobo Silver Ring,12,0.0007
2026-01-11,136,Overseer Silver Ring,15,0.000812
2026-01-11,138,Archon Silver Ring,5,0.00028
2026-01-12,134,Chobo Silver Ring,6,0.000341699
2026-01-12,135,Crusader Silver Ring,2,0.0001218
2026-01-12,137,Athena Silver Ring,5,0.000324997999
2026-01-12,138,Archon Silver Ring,7,0.000392
2026-01-12,139,Foxglove Silver Ring,3,0.00017997999
2026-01-12,140,Summoner Silver Ring,2,0.000127999
2026-01-12,243,Golden Archon Ring,1,0.00093
2026-01-12,246,Golden Crusader Ring,1,0.0011
2026-01-13,247,Golden Foxglove Ring,3,0.003
2026-01-14,136,Overseer Silver Ring,2,8e-05
2026-01-14,137,Athena Silver Ring,2,0.00012
2026-01-14,138,Archon Silver Ring,1,5.4e-05
2026-01-14,140,Summoner Silver Ring,13,0.0007664
2026-01-14,243,Golden Archon Ring,1,0.0009
2026-01-14,246,Golden Crusader Ring,2,0.00173
2026-01-14,248,Golden Overseer Ring,1,0.0008
2026-01-15,135,Crusader Silver Ring,3,0.00012
2026-01-15,136,Overseer Silver Ring,11,0.0005
2026-01-15,137,Athena Silver Ring,2,0.000119
2026-01-15,139,Foxglove Silver Ring,1,5e-05
2026-01-15,140,Summoner Silver Ring,3,0.00015
2026-01-15,246,Golden Crusader Ring,1,0.001
2026-01-16,134,Chobo Silver Ring,453,0.02747259999
2026-01-16,135,Crusader Silver Ring,393,0.02494734696998
2026-01-16,136,Overseer Silver Ring,428,0.02658754887999
2026-01-16,137,Athena Silver Ring,464,0.03619188859
2026-01-16,138,Archon Silver Ring,446,0.028651198
2026-01-16,139,Foxglove Silver Ring,422,0.026538486969
2026-01-16,140,Summoner Silver Ring,378,0.02619260699
2026-01-16,248,Golden Overseer Ring,1,0.0008
2026-01-17,134,Chobo Silver Ring,462,0.04250759
2026-01-17,135,Crusader Silver Ring,446,0.038579
2026-01-17,136,Overseer Silver Ring,434,0.039503299
2026-01-17,137,Athena Silver Ring,328,0.0329676
2026-01-17,138,Archon Silver Ring,353,0.032292499
2026-01-17,139,Foxglove Silver Ring,360,0.0345903
2026-01-17,140,Summoner Silver Ring,400,0.0381392
2026-01-17,245,Golden Chobo Ring,1,0.00084
2026-01-17,247,Golden Foxglove Ring,1,0.000849
2026-01-17,249,Golden Summoner Ring,2,0.00186
2026-01-18,134,Chobo Silver Ring,95,0.0082451
2026-01-18,135,Crusader Silver Ring,134,0.0119487
2026-01-18,136,Overseer Silver Ring,106,0.0091845
2026-01-18,137,Athena Silver Ring,161,0.014887699
2026-01-18,138,Archon Silver Ring,155,0.0129887
2026-01-18,139,Foxglove Silver Ring,222,0.017776198
2026-01-18,140,Summoner Silver Ring,205,0.0167757
2026-01-18,245,Golden Chobo Ring,5,0.004523
2026-01-18,247,Golden Foxglove Ring,1,0.0007
2026-01-18,249,Golden Summoner Ring,3,0.002939
2026-01-19,134,Chobo Silver Ring,214,0.018096899
2026-01-19,135,Crusader Silver Ring,169,0.0147471
2026-01-19,136,Overseer Silver Ring,147,0.0125869
2026-01-19,137,Athena Silver Ring,177,0.0168985
2026-01-19,138,Archon Silver Ring,173,0.01355909
2026-01-19,139,Foxglove Silver Ring,191,0.0157996
2026-01-19,140,Summoner Silver Ring,171,0.014956699
2026-01-19,243,Golden Archon Ring,3,0.002397
2026-01-19,246,Golden Crusader Ring,1,0.00096
2026-01-19,248,Golden Overseer Ring,2,0.00156
2026-01-20,134,Chobo Silver Ring,202,0.0176086
2026-01-20,135,Crusader Silver Ring,191,0.016486299
2026-01-20,136,Overseer Silver Ring,182,0.0147698
2026-01-20,137,Athena Silver Ring,192,0.017806199
2026-01-20,138,Archon Silver Ring,205,0.0163876
2026-01-20,139,Foxglove Silver Ring,172,0.0140104
2026-01-20,140,Summoner Silver Ring,184,0.0181686
2026-01-21,134,Chobo Silver Ring,188,0.0170428999
2026-01-21,135,Crusader Silver Ring,144,0.0130917
2026-01-21,136,Overseer Silver Ring,184,0.0164283999
2026-01-21,137,Athena Silver Ring,97,0.0093177
2026-01-21,138,Archon Silver Ring,167,0.0150369999
2026-01-21,139,Foxglove Silver Ring,107,0.0110568899
2026-01-21,140,Summoner Silver Ring,160,0.0194597
2026-01-21,247,Golden Foxglove Ring,2,0.001559905
2026-01-21,249,Golden Summoner Ring,3,0.0021
2026-01-22,134,Chobo Silver Ring,187,0.017021399
2026-01-22,135,Crusader Silver Ring,192,0.01695669
2026-01-22,136,Overseer Silver Ring,206,0.020141199
2026-01-22,137,Athena Silver Ring,194,0.019209498
2026-01-22,138,Archon Silver Ring,138,0.0128077
2026-01-22,139,Foxglove Silver Ring,127,0.0135215
2026-01-22,140,Summoner Silver Ring,124,0.0160402
2026-01-23,134,Chobo Silver Ring,314,0.03560499999
2026-01-23,135,Crusader Silver Ring,313,0.034553
2026-01-23,136,Overseer Silver Ring,321,0.035630999985999
2026-01-23,137,Athena Silver Ring,255,0.0293012988995
2026-01-23,138,Archon Silver Ring,347,0.038538699885
2026-01-23,139,Foxglove Silver Ring,341,0.0374801
2026-01-23,140,Summoner Silver Ring,245,0.0295974999
2026-01-23,243,Golden Archon Ring,44,0.0402417
2026-01-23,244,Golden Athena Ring,32,0.0321927
2026-01-23,245,Golden Chobo Ring,36,0.0374149
2026-01-23,246,Golden Crusader Ring,43,0.04186799
2026-01-23,247,Golden Foxglove Ring,38,0.0355748
2026-01-23,248,Golden Overseer Ring,43,0.0399375
2026-01-23,249,Golden Summoner Ring,36,0.035937
2026-01-24,134,Chobo Silver Ring,6,0.000372
2026-01-24,136,Overseer Silver Ring,5,0.000285
2026-01-24,137,Athena Silver Ring,3,0.000408
2026-01-24,139,Foxglove Silver Ring,4,0.000492
2026-01-24,243,Golden Archon Ring,29,0.03181889
2026-01-24,244,Golden Athena Ring,34,0.034722
2026-01-24,245,Golden Chobo Ring,29,0.031726
2026-01-24,246,Golden Crusader Ring,34,0.0335799
2026-01-24,247,Golden Foxglove Ring,33,0.0325469
2026-01-24,248,Golden Overseer Ring,31,0.03090889
2026-01-24,249,Golden Summoner Ring,30,0.029895
2026-01-25,243,Golden Archon Ring,6,0.006298
2026-01-25,244,Golden Athena Ring,8,0.007727
2026-01-25,245,Golden Chobo Ring,8,0.0082369
2026-01-25,246,Golden Crusader Ring,11,0.01057069
2026-01-25,247,Golden Foxglove Ring,10,0.009616
2026-01-25,248,Golden Overseer Ring,7,0.00683289
2026-01-25,249,Golden Summoner Ring,8,0.007829
2026-01-26,134,Chobo Silver Ring,2,0.000176
2026-01-26,137,Athena Silver Ring,3,0.000296999
2026-01-26,139,Foxglove Silver Ring,3,0.0006
2026-01-26,243,Golden Archon Ring,6,0.00628998
2026-01-26,244,Golden Athena Ring,8,0.00766968
2026-01-26,245,Golden Chobo Ring,7,0.00712859
2026-01-26,246,Golden Crusader Ring,6,0.00562659
2026-01-26,247,Golden Foxglove Ring,7,0.00655994
2026-01-26,248,Golden Overseer Ring,7,0.00660647
2026-01-26,249,Golden Summoner Ring,4,0.00387997
2026-01-27,136,Overseer Silver Ring,5,0.000375
2026-01-27,137,Athena Silver Ring,5,0.000469
2026-01-27,140,Summoner Silver Ring,7,0.000518
2026-01-27,243,Golden Archon Ring,1,0.001
2026-01-27,244,Golden Athena Ring,3,0.002809
2026-01-27,245,Golden Chobo Ring,2,0.00198
2026-01-27,246,Golden Crusader Ring,1,0.00093879
2026-01-27,247,Golden Foxglove Ring,4,0.00358
2026-01-27,248,Golden Overseer Ring,6,0.0053899
2026-01-27,249,Golden Summoner Ring,4,0.003738
2026-01-28,134,Chobo Silver Ring,3,0.000198
2026-01-28,136,Overseer Silver Ring,5,0.000375
2026-01-28,137,Athena Silver Ring,8,0.00056
2026-01-28,139,Foxglove Silver Ring,22,0.001338
2026-01-28,140,Summoner Silver Ring,3,0.000218
2026-01-28,243,Golden Archon Ring,5,0.00509
2026-01-28,244,Golden Athena Ring,10,0.0095249
2026-01-28,245,Golden Chobo Ring,4,0.003915
2026-01-28,246,Golden Crusader Ring,7,0.006462
2026-01-28,247,Golden Foxglove Ring,7,0.00651998
2026-01-28,248,Golden Overseer Ring,7,0.006257
2026-01-28,249,Golden Summoner Ring,16,0.01551991
2026-01-29,134,Chobo Silver Ring,2,0.00013
2026-01-29,136,Overseer Silver Ring,2,0.00015
2026-01-29,137,Athena Silver Ring,4,0.000278
2026-01-29,140,Summoner Silver Ring,15,0.001089
2026-01-29,243,Golden Archon Ring,15,0.014982
2026-01-29,244,Golden Athena Ring,25,0.0238149
2026-01-29,245,Golden Chobo Ring,9,0.00872
2026-01-29,246,Golden Crusader Ring,23,0.0212559
2026-01-29,247,Golden Foxglove Ring,20,0.0185919
2026-01-29,248,Golden Overseer Ring,24,0.02126
2026-01-29,249,Golden Summoner Ring,12,0.011498
2026-01-30,135,Crusader Silver Ring,16,0.001418999
2026-01-30,136,Overseer Silver Ring,1,7.4e-05
2026-01-30,137,Athena Silver Ring,14,0.000964
2026-01-30,139,Foxglove Silver Ring,3,0.000197
2026-01-30,140,Summoner Silver Ring,5,0.000345
2026-01-30,243,Golden Archon Ring,8,0.0076379
2026-01-30,244,Golden Athena Ring,21,0.019999
2026-01-30,245,Golden Chobo Ring,10,0.0095229
2026-01-30,246,Golden Crusader Ring,15,0.0137359
2026-01-30,247,Golden Foxglove Ring,10,0.0092667
2026-01-30,248,Golden Overseer Ring,17,0.0150839
2026-01-30,249,Golden Summoner Ring,5,0.004758
2026-01-31,135,Crusader Silver Ring,7,0.00063
2026-01-31,140,Summoner Silver Ring,1,6.8e-05
2026-02-01,134,Chobo Silver Ring,10,0.00059
2026-02-01,137,Athena Silver Ring,7,0.000469
2026-02-02,135,Crusader Silver Ring,6,0.00023
2026-02-02,136,Overseer Silver Ring,1,7e-05
2026-02-02,137,Athena Silver Ring,4,0.000248
2026-02-02,138,Archon Silver Ring,10,0.000428
2026-02-02,139,Foxglove Silver Ring,6,0.00024
2026-02-02,140,Summoner Silver Ring,34,0.00146
2026-02-02,244,Golden Athena Ring,1,0.000955
2026-02-02,249,Golden Summoner Ring,4,0.0032
2026-02-03,137,Athena Silver Ring,1,6.2e-05
2026-02-03,138,Archon Silver Ring,2,0.000134
2026-02-03,139,Foxglove Silver Ring,3,0.000372
2026-02-03,140,Summoner Silver Ring,2,0.000134
2026-02-03,246,Golden Crusader Ring,1,0.0008
2026-02-03,247,Golden Foxglove Ring,1,0.00087
2026-02-04,134,Chobo Silver Ring,5,0.000285
2026-02-04,136,Overseer Silver Ring,3,0.00012
2026-02-04,137,Athena Silver Ring,4,0.000246
2026-02-04,140,Summoner Silver Ring,11,0.000658
2026-02-04,245,Golden Chobo Ring,5,0.00472
2026-02-05,134,Chobo Silver Ring,5,0.00029
2026-02-05,135,Crusader Silver Ring,5,0.000325
2026-02-05,136,Overseer Silver Ring,5,0.000331
2026-02-05,137,Athena Silver Ring,5,0.000322
2026-02-05,138,Archon Silver Ring,5,0.00033
2026-02-05,139,Foxglove Silver Ring,5,0.00031
2026-02-05,140,Summoner Silver Ring,5,0.000325
2026-02-06,243,Golden Archon Ring,1,0.0008
2026-02-06,245,Golden Chobo Ring,1,0.0009
2026-02-06,246,Golden Crusader Ring,1,0.00075
2026-02-06,249,Golden Summoner Ring,1,0.00083
2026-02-07,134,Chobo Silver Ring,9,0.00044999
2026-02-07,138,Archon Silver Ring,3,0.00014997999
2026-02-07,140,Summoner Silver Ring,1,6.4e-05
2026-02-08,136,Overseer Silver Ring,4,0.000228
2026-02-08,138,Archon Silver Ring,4,0.00024
2026-02-09,136,Overseer Silver Ring,3,0.000171
2026-02-09,137,Athena Silver Ring,10,0.00053
2026-02-09,138,Archon Silver Ring,3,0.00018
2026-02-09,140,Summoner Silver Ring,3,0.00017999
2026-02-10,134,Chobo Silver Ring,10,0.000545
2026-02-10,135,Crusader Silver Ring,10,0.000629997999
2026-02-10,136,Overseer Silver Ring,10,0.00056
2026-02-10,137,Athena Silver Ring,12,0.000732996997999
2026-02-10,138,Archon Silver Ring,11,0.00059
2026-02-10,139,Foxglove Silver Ring,10,0.000549
2026-02-10,140,Summoner Silver Ring,11,0.000635
2026-02-10,243,Golden Archon Ring,5,0.003
2026-02-10,244,Golden Athena Ring,1,0.00075
2026-02-10,246,Golden Crusader Ring,4,0.0024
2026-02-10,248,Golden Overseer Ring,8,0.00448
2026-02-10,249,Golden Summoner Ring,2,0.0012
2026-02-11,140,Summoner Silver Ring,16,0.00096
2026-02-11,244,Golden Athena Ring,2,0.0015
2026-02-11,247,Golden Foxglove Ring,1,0.00077
2026-02-12,139,Foxglove Silver Ring,4,0.000208
2026-02-12,243,Golden Archon Ring,1,0.0007
2026-02-12,244,Golden Athena Ring,3,0.00223
2026-02-12,245,Golden Chobo Ring,1,0.0008
2026-02-12,246,Golden Crusader Ring,1,0.0007
2026-02-12,247,Golden Foxglove Ring,3,0.00222
2026-02-12,248,Golden Overseer Ring,1,0.0008
2026-02-12,249,Golden Summoner Ring,4,0.0026
2026-02-13,134,Chobo Silver Ring,371,0.038614195998
2026-02-13,135,Crusader Silver Ring,276,0.026989993995999
2026-02-13,136,Overseer Silver Ring,316,0.032911090994
2026-02-13,137,Athena Silver Ring,289,0.034938896999
2026-02-13,138,Archon Silver Ring,299,0.032462783
2026-02-13,139,Foxglove Silver Ring,324,0.0327851943987
2026-02-13,140,Summoner Silver Ring,265,0.02876984896999
2026-02-13,243,Golden Archon Ring,2,0.0015299
2026-02-13,244,Golden Athena Ring,3,0.00221
2026-02-13,245,Golden Chobo Ring,1,0.00085999
2026-02-13,246,Golden Crusader Ring,2,0.0014999
2026-02-13,247,Golden Foxglove Ring,2,0.0014499
2026-02-13,248,Golden Overseer Ring,1,0.00079999
2026-02-13,249,Golden Summoner Ring,1,0.0007399
2026-02-14,134,Chobo Silver Ring,303,0.042028739
2026-02-14,135,Crusader Silver Ring,303,0.0380321299
2026-02-14,136,Overseer Silver Ring,284,0.04543532
2026-02-14,137,Athena Silver Ring,290,0.0445867199
2026-02-14,138,Archon Silver Ring,317,0.04128038
2026-02-14,139,Foxglove Silver Ring,358,0.0452376299
2026-02-14,140,Summoner Silver Ring,292,0.0384433499
2026-02-14,243,Golden Archon Ring,51,0.04067985
2026-02-14,244,Golden Athena Ring,3,0.00239889
2026-02-14,245,Golden Chobo Ring,40,0.03465999
2026-02-14,246,Golden Crusader Ring,12,0.00932199
2026-02-14,247,Golden Foxglove Ring,51,0.04020977
2026-02-14,248,Golden Overseer Ring,45,0.03685995
2026-02-14,249,Golden Summoner Ring,49,0.03631979
2026-02-15,134,Chobo Silver Ring,105,0.011990999
2026-02-15,135,Crusader Silver Ring,176,0.0182659
2026-02-15,136,Overseer Silver Ring,92,0.012648989
2026-02-15,137,Athena Silver Ring,96,0.011061997999
2026-02-15,138,Archon Silver Ring,81,0.009372988
2026-02-15,139,Foxglove Silver Ring,77,0.008892999
2026-02-15,140,Summoner Silver Ring,101,0.011072999
2026-02-15,243,Golden Archon Ring,7,0.00545921
2026-02-15,245,Golden Chobo Ring,2,0.0016
2026-02-15,246,Golden Crusader Ring,2,0.0016
2026-02-15,247,Golden Foxglove Ring,2,0.0015
2026-02-15,248,Golden Overseer Ring,4,0.00327989
2026-02-15,249,Golden Summoner Ring,14,0.01144999
2026-02-16,134,Chobo Silver Ring,56,0.005907
2026-02-16,135,Crusader Silver Ring,58,0.005566
2026-02-16,136,Overseer Silver Ring,49,0.00622995
2026-02-16,137,Athena Silver Ring,45,0.004704
2026-02-16,138,Archon Silver Ring,68,0.007206999
2026-02-16,139,Foxglove Silver Ring,76,0.007739489
2026-02-16,140,Summoner Silver Ring,107,0.010729339
2026-02-16,246,Golden Crusader Ring,1,0.00085
2026-02-17,134,Chobo Silver Ring,200,0.020789999
2026-02-17,135,Crusader Silver Ring,201,0.019617919
2026-02-17,136,Overseer Silver Ring,127,0.015745799
2026-02-17,137,Athena Silver Ring,166,0.01692424
2026-02-17,138,Archon Silver Ring,180,0.01841414
2026-02-17,139,Foxglove Silver Ring,176,0.01762406
2026-02-17,140,Summoner Silver Ring,167,0.01677378
2026-02-17,243,Golden Archon Ring,4,0.003156
2026-02-17,244,Golden Athena Ring,2,0.00175998
2026-02-17,245,Golden Chobo Ring,1,0.00085996
2026-02-17,246,Golden Crusader Ring,1,0.00085
2026-02-17,247,Golden Foxglove Ring,1,0.00085
2026-02-17,248,Golden Overseer Ring,1,0.00083
2026-02-17,249,Golden Summoner Ring,1,0.00094
2026-02-18,134,Chobo Silver Ring,96,0.01064871
2026-02-18,135,Crusader Silver Ring,57,0.0065274
2026-02-18,136,Overseer Silver Ring,54,0.0065856
2026-02-18,137,Athena Silver Ring,108,0.011346
2026-02-18,138,Archon Silver Ring,67,0.00691813
2026-02-18,139,Foxglove Silver Ring,96,0.00988289
2026-02-18,140,Summoner Silver Ring,47,0.004958
2026-02-18,243,Golden Archon Ring,5,0.003975
2026-02-18,245,Golden Chobo Ring,5,0.0042998
2026-02-18,246,Golden Crusader Ring,5,0.00425
2026-02-18,248,Golden Overseer Ring,4,0.00332
2026-02-19,134,Chobo Silver Ring,485,0.0492864
2026-02-19,135,Crusader Silver Ring,423,0.0435816869
2026-02-19,136,Overseer Silver Ring,430,0.042826706
2026-02-19,137,Athena Silver Ring,418,0.037841197999
2026-02-19,138,Archon Silver Ring,470,0.04497021889
2026-02-19,139,Foxglove Silver Ring,558,0.051162899
2026-02-19,140,Summoner Silver Ring,406,0.036179796999
2026-02-19,243,Golden Archon Ring,26,0.01352
2026-02-19,244,Golden Athena Ring,23,0.01231999
2026-02-19,245,Golden Chobo Ring,23,0.01196
2026-02-19,246,Golden Crusader Ring,16,0.00865
2026-02-19,247,Golden Foxglove Ring,49,0.031119
2026-02-19,248,Golden Overseer Ring,27,0.01404
2026-02-19,249,Golden Summoner Ring,27,0.01404
2026-02-20,134,Chobo Silver Ring,190,0.0255355
2026-02-20,135,Crusader Silver Ring,213,0.0343932
2026-02-20,136,Overseer Silver Ring,221,0.0300788
2026-02-20,137,Athena Silver Ring,202,0.0289482
2026-02-20,138,Archon Silver Ring,225,0.0298624
2026-02-20,139,Foxglove Silver Ring,273,0.0384743
2026-02-20,140,Summoner Silver Ring,216,0.0288278
2026-02-20,243,Golden Archon Ring,8,0.00612
2026-02-20,244,Golden Athena Ring,7,0.00604998
2026-02-20,245,Golden Chobo Ring,15,0.01285
2026-02-20,246,Golden Crusader Ring,11,0.00975
2026-02-20,247,Golden Foxglove Ring,7,0.00583
2026-02-20,248,Golden Overseer Ring,7,0.00576
2026-02-20,249,Golden Summoner Ring,6,0.00548
2026-02-21,136,Overseer Silver Ring,1,0.000146
2026-02-21,243,Golden Archon Ring,39,0.029948
2026-02-21,244,Golden Athena Ring,37,0.032039
2026-02-21,245,Golden Chobo Ring,36,0.0308519
2026-02-21,246,Golden Crusader Ring,34,0.0299899
2026-02-21,247,Golden Foxglove Ring,33,0.028429
2026-02-21,248,Golden Overseer Ring,33,0.0268499
2026-02-21,249,Golden Summoner Ring,30,0.02768998
2026-02-22,135,Crusader Silver Ring,13,0.001879
2026-02-22,138,Archon Silver Ring,2,0.000246
2026-02-22,139,Foxglove Silver Ring,1,0.000153
2026-02-22,140,Summoner Silver Ring,8,0.0008
2026-02-22,243,Golden Archon Ring,20,0.015936
2026-02-22,244,Golden Athena Ring,18,0.01583899
2026-02-22,245,Golden Chobo Ring,18,0.01600999
2026-02-22,246,Golden Crusader Ring,19,0.0169199
2026-02-22,247,Golden Foxglove Ring,21,0.0195439
2026-02-22,248,Golden Overseer Ring,19,0.01567
2026-02-22,249,Golden Summoner Ring,16,0.01499999
2026-02-23,134,Chobo Silver Ring,20,0.001513999
2026-02-23,138,Archon Silver Ring,4,0.000488
2026-02-23,140,Summoner Silver Ring,20,0.002
2026-02-23,243,Golden Archon Ring,12,0.00957
2026-02-23,244,Golden Athena Ring,13,0.01136
2026-02-23,245,Golden Chobo Ring,10,0.00899
2026-02-23,246,Golden Crusader Ring,12,0.0106599
2026-02-23,247,Golden Foxglove Ring,14,0.013
2026-02-23,248,Golden Overseer Ring,13,0.010749
2026-02-23,249,Golden Summoner Ring,12,0.01125
2026-02-24,134,Chobo Silver Ring,3,0.000297
2026-02-24,135,Crusader Silver Ring,8,0.001104
2026-02-24,138,Archon Silver Ring,1,0.000121
2026-02-24,140,Summoner Silver Ring,6,0.000567
2026-02-24,243,Golden Archon Ring,24,0.019136
2026-02-24,244,Golden Athena Ring,10,0.00863
2026-02-24,245,Golden Chobo Ring,10,0.009
2026-02-24,246,Golden Crusader Ring,10,0.00892
2026-02-24,247,Golden Foxglove Ring,7,0.006473
2026-02-24,248,Golden Overseer Ring,26,0.02131
2026-02-24,249,Golden Summoner Ring,8,0.007374
2026-02-25,134,Chobo Silver Ring,21,0.002499
2026-02-25,138,Archon Silver Ring,2,0.000238
2026-02-25,140,Summoner Silver Ring,10,0.00095
2026-02-25,243,Golden Archon Ring,9,0.007148
2026-02-25,244,Golden Athena Ring,8,0.006954
2026-02-25,245,Golden Chobo Ring,11,0.009893
2026-02-25,246,Golden Crusader Ring,8,0.00712
2026-02-25,247,Golden Foxglove Ring,9,0.00837
2026-02-25,248,Golden Overseer Ring,10,0.008192
2026-02-25,249,Golden Summoner Ring,9,0.008273
2026-02-26,139,Foxglove Silver Ring,2,0.000213999
2026-02-26,243,Golden Archon Ring,19,0.015138
2026-02-26,244,Golden Athena Ring,19,0.01655898
2026-02-26,245,Golden Chobo Ring,15,0.01365499
2026-02-26,246,Golden Crusader Ring,21,0.01853992
2026-02-26,247,Golden Foxglove Ring,11,0.01016997
2026-02-26,248,Golden Overseer Ring,20,0.016435
2026-02-26,249,Golden Summoner Ring,10,0.009199
2026-02-27,134,Chobo Silver Ring,4,0.000372
2026-02-27,135,Crusader Silver Ring,1,0.000126
2026-02-27,136,Overseer Silver Ring,1,0.000124
2026-02-27,137,Athena Silver Ring,1,0.000112
2026-02-27,138,Archon Silver Ring,1,0.000108
2026-02-27,139,Foxglove Silver Ring,1,0.000107
2026-02-27,140,Summoner Silver Ring,1,0.0001
2026-02-27,243,Golden Archon Ring,4,0.00359987
2026-02-27,244,Golden Athena Ring,14,0.01225
2026-02-27,245,Golden Chobo Ring,7,0.0064299
2026-02-27,246,Golden Crusader Ring,10,0.00872
2026-02-27,247,Golden Foxglove Ring,6,0.00548
2026-02-27,248,Golden Overseer Ring,13,0.0107599
2026-02-27,249,Golden Summoner Ring,7,0.0064299
2026-03-01,134,Chobo Silver Ring,6,0.00048
2026-03-01,138,Archon Silver Ring,11,0.000926
2026-03-01,139,Foxglove Silver Ring,9,0.000714
2026-03-01,243,Golden Archon Ring,2,0.00178
2026-03-01,248,Golden Overseer Ring,35,0.02862
2026-03-02,134,Chobo Silver Ring,10,0.000796
2026-03-03,134,Chobo Silver Ring,8,0.000589
2026-03-03,135,Crusader Silver Ring,12,0.000864
2026-03-03,136,Overseer Silver Ring,7,0.000489
2026-03-03,140,Summoner Silver Ring,10,0.000682
2026-03-04,135,Crusader Silver Ring,8,0.00056
2026-03-04,136,Overseer Silver Ring,4,0.00028
2026-03-04,137,Athena Silver Ring,3,0.00021
2026-03-04,140,Summoner Silver Ring,1,7e-05
2026-03-05,134,Chobo Silver Ring,3,0.000249
2026-03-05,135,Crusader Silver Ring,32,0.002282
2026-03-05,136,Overseer Silver Ring,5,0.00035
2026-03-05,137,Athena Silver Ring,6,0.00042
2026-03-05,140,Summoner Silver Ring,7,0.00042
2026-03-06,134,Chobo Silver Ring,342,0.0365371999
2026-03-06,135,Crusader Silver Ring,273,0.03158734
2026-03-06,136,Overseer Silver Ring,290,0.030812499
2026-03-06,137,Athena Silver Ring,235,0.023386198
2026-03-06,138,Archon Silver Ring,291,0.0310239
2026-03-06,139,Foxglove Silver Ring,305,0.037631698
2026-03-06,140,Summoner Silver Ring,284,0.025859
2026-03-06,243,Golden Archon Ring,2,0.00174
2026-03-07,134,Chobo Silver Ring,201,0.024129976998
2026-03-07,135,Crusader Silver Ring,177,0.02157368
2026-03-07,136,Overseer Silver Ring,207,0.023874453
2026-03-07,137,Athena Silver Ring,206,0.02223750999
2026-03-07,138,Archon Silver Ring,200,0.0232357591
2026-03-07,139,Foxglove Silver Ring,176,0.02146234
2026-03-07,140,Summoner Silver Ring,258,0.02669215
2026-03-08,134,Chobo Silver Ring,92,0.0103518
2026-03-08,135,Crusader Silver Ring,70,0.007693999
2026-03-08,136,Overseer Silver Ring,53,0.0060259
2026-03-08,137,Athena Silver Ring,60,0.006413
2026-03-08,138,Archon Silver Ring,58,0.0066306999
2026-03-08,139,Foxglove Silver Ring,46,0.0054206
2026-03-08,140,Summoner Silver Ring,63,0.0066994999
2026-03-09,134,Chobo Silver Ring,103,0.01126964
2026-03-09,135,Crusader Silver Ring,102,0.0112577
2026-03-09,136,Overseer Silver Ring,87,0.0095931
2026-03-09,137,Athena Silver Ring,105,0.0111833
2026-03-09,138,Archon Silver Ring,129,0.013384831
2026-03-09,139,Foxglove Silver Ring,109,0.01169361
2026-03-09,140,Summoner Silver Ring,117,0.0115811
2026-03-10,134,Chobo Silver Ring,43,0.004929999
2026-03-10,135,Crusader Silver Ring,23,0.002663
2026-03-10,136,Overseer Silver Ring,26,0.002832
2026-03-10,137,Athena Silver Ring,55,0.005887
2026-03-10,138,Archon Silver Ring,37,0.004275999
2026-03-10,139,Foxglove Silver Ring,50,0.0054017999
2026-03-10,140,Summoner Silver Ring,20,0.002179999
2026-03-11,134,Chobo Silver Ring,105,0.0117427989
2026-03-11,135,Crusader Silver Ring,104,0.010217
2026-03-11,136,Overseer Silver Ring,95,0.010401999
2026-03-11,137,Athena Silver Ring,106,0.0107131
2026-03-11,138,Archon Silver Ring,114,0.013185
2026-03-11,139,Foxglove Silver Ring,102,0.010712999
2026-03-11,140,Summoner Silver Ring,88,0.008596998
2026-03-11,244,Golden Athena Ring,1,0.00075
2026-03-12,134,Chobo Silver Ring,27,0.0028821
2026-03-12,135,Crusader Silver Ring,207,0.0203989
2026-03-12,136,Overseer Silver Ring,50,0.005559797999
2026-03-12,137,Athena Silver Ring,129,0.0130557999
2026-03-12,138,Archon Silver Ring,39,0.0042097
2026-03-12,139,Foxglove Silver Ring,40,0.004250799
2026-03-12,140,Summoner Silver Ring,105,0.0099654999
2026-03-12,243,Golden Archon Ring,1,0.00086
2026-03-13,134,Chobo Silver Ring,136,0.014082
2026-03-13,135,Crusader Silver Ring,112,0.011999999
2026-03-13,136,Overseer Silver Ring,125,0.012962
2026-03-13,137,Athena Silver Ring,119,0.011923
2026-03-13,138,Archon Silver Ring,97,0.010065
2026-03-13,139,Foxglove Silver Ring,100,0.010229199
2026-03-13,140,Summoner Silver Ring,220,0.021380896999
2026-03-13,243,Golden Archon Ring,11,0.00943689
2026-03-13,244,Golden Athena Ring,32,0.0253298
2026-03-13,245,Golden Chobo Ring,11,0.0096559
2026-03-13,246,Golden Crusader Ring,28,0.0238264
2026-03-13,247,Golden Foxglove Ring,11,0.0097439
2026-03-13,248,Golden Overseer Ring,26,0.0217244
2026-03-13,249,Golden Summoner Ring,23,0.0195939
2026-03-14,134,Chobo Silver Ring,12,0.001068
2026-03-14,135,Crusader Silver Ring,12,0.001325699
2026-03-14,136,Overseer Silver Ring,19,0.00144799
2026-03-14,137,Athena Silver Ring,16,0.001571
