timestamp_utc,doc_id,name,supply,holders,source
2026-03-31T22:05:39.158Z,140,Summoner Silver Ring,15316,1905,backfill
2026-03-31T22:05:39.158Z,243,Golden Archon Ring,1739,169,backfill
2026-03-31T22:05:39.158Z,244,Golden Athena Ring,1871,157,backfill
2026-03-31T22:05:39.158Z,245,Golden Chobo Ring,1827,144,backfill
2026-03-31T22:05:39.158Z,246,Golden Crusader Ring,1728,163,backfill
2026-03-31T22:05:39.158Z,247,Golden Foxglove Ring,1839,166,backfill
2026-03-31T22:05:39.158Z,248,Golden Overseer Ring,1903,166,backfill
2026-03-31T22:05:39.158Z,249,Golden Summoner Ring,1688,151,backfill
2026-04-01T22:05:24.604Z,134,Chobo Silver Ring,14494,1905,backfill
2026-04-01T22:05:24.604Z,135,Crusader Silver Ring,14525,1872,backfill
2026-04-01T22:05:24.604Z,136,Overseer Silver Ring,14339,1861,backfill
2026-04-01T22:05:24.604Z,137,Athena Silver Ring,14523,1843,backfill
2026-04-01T22:05:24.604Z,138,Archon Silver Ring,15370,1894,backfill
2026-04-01T22:05:24.604Z,139,Foxglove Silver Ring,14302,1907,backfill
2026-04-01T22:05:24.604Z,140,Summoner Silver Ring,15391,1907,backfill
2026-04-01T22:05:24.604Z,243,Golden Archon Ring,1754,170,backfill
2026-04-01T22:05:24.604Z,244,Golden Athena Ring,1883,159,backfill
2026-04-01T22:05:24.604Z,245,Golden Chobo Ring,1839,144,backfill
2026-04-01T22:05:24.604Z,246,Golden Crusader Ring,1736,166,backfill
2026-04-01T22:05:24.604Z,247,Golden Foxglove Ring,1851,168,backfill
2026-04-01T22:05:24.604Z,248,Golden Overseer Ring,1913,167,backfill
2026-04-01T22:05:24.604Z,249,Golden Summoner Ring,1696,152,backfill
2026-04-02T22:05:29.931Z,134,Chobo Silver Ring,14547,1904,backfill
2026-04-02T22:05:29.931Z,135,Crusader Silver Ring,14580,1881,backfill
2026-04-02T22:05:29.931Z,136,Overseer Silver Ring,14420,1869,backfill
2026-04-02T22:05:29.931Z,137,Athena Silver Ring,14594,1849,backfill
2026-04-02T22:05:29.931Z,138,Archon Silver Ring,15433,1895,backfill
2026-04-02T22:05:29.931Z,139,Foxglove Silver Ring,14362,1918,backfill
2026-04-02T22:05:29.931Z,140,Summoner Silver Ring,15458,1912,backfill
2026-04-02T22:05:29.931Z,243,Golden Archon Ring,1762,171,backfill
2026-04-02T22:05:29.931Z,244,Golden Athena Ring,1891,161,backfill
2026-04-02T22:05:29.931Z,245,Golden Chobo Ring,1846,144,backfill
2026-04-02T22:05:29.931Z,246,Golden Crusader Ring,1744,167,backfill
2026-04-02T22:05:29.931Z,247,Golden Foxglove Ring,1855,168,backfill
2026-04-02T22:05:29.931Z,248,Golden Overseer Ring,1927,169,backfill
2026-04-02T22:05:29.931Z,249,Golden Summoner Ring,1710,155,backfill
2026-04-03T22:05:30.573Z,134,Chobo Silver Ring,14673,1917,backfill
2026-04-03T22:05:30.573Z,135,Crusader Silver Ring,14738,1899,backfill
2026-04-03T22:05:30.573Z,136,Overseer Silver Ring,14579,1881,backfill
2026-04-03T22:05:30.573Z,137,Athena Silver Ring,14729,1869,backfill
2026-04-03T22:05:30.573Z,138,Archon Silver Ring,15563,1911,backfill
2026-04-03T22:05:30.573Z,139,Foxglove Silver Ring,14480,1935,backfill
2026-04-03T22:05:30.573Z,140,Summoner Silver Ring,15585,1924,backfill
2026-04-03T22:05:30.573Z,243,Golden Archon Ring,1782,172,backfill
2026-04-03T22:05:30.573Z,244,Golden Athena Ring,1914,164,backfill
2026-04-03T22:05:30.573Z,245,Golden Chobo Ring,1863,146,backfill
2026-04-03T22:05:30.573Z,246,Golden Crusader Ring,1764,170,backfill
2026-04-03T22:05:30.573Z,247,Golden Foxglove Ring,1877,172,backfill
2026-04-03T22:05:30.573Z,248,Golden Overseer Ring,1942,173,backfill
2026-04-03T22:05:30.573Z,249,Golden Summoner Ring,1721,157,backfill
2026-04-04T20:05:46.758Z,134,Chobo Silver Ring,14812,1939,backfill
2026-04-04T20:05:46.758Z,135,Crusader Silver Ring,14858,1928,backfill
2026-04-04T20:05:46.758Z,136,Overseer Silver Ring,14678,1911,backfill
2026-04-04T20:05:46.758Z,137,Athena Silver Ring,14833,1894,backfill
2026-04-04T20:05:46.758Z,138,Archon Silver Ring,15141,1877,backfill
2026-04-04T20:05:46.758Z,139,Foxglove Silver Ring,14560,1960,backfill
2026-04-04T20:05:46.758Z,140,Summoner Silver Ring,15691,1947,backfill
2026-04-04T20:05:46.758Z,243,Golden Archon Ring,1792,174,backfill
2026-04-04T20:05:46.758Z,244,Golden Athena Ring,1929,163,backfill
2026-04-04T20:05:46.758Z,245,Golden Chobo Ring,1874,148,backfill
2026-04-04T20:05:46.758Z,246,Golden Crusader Ring,1776,170,backfill
2026-04-04T20:05:46.758Z,247,Golden Foxglove Ring,1891,173,backfill
2026-04-04T20:05:46.758Z,248,Golden Overseer Ring,1954,174,backfill
2026-04-04T20:05:46.758Z,249,Golden Summoner Ring,1737,160,backfill
2026-04-07T09:19:40.986Z,134,Chobo Silver Ring,15116,1953,backfill
2026-04-07T09:19:40.986Z,135,Crusader Silver Ring,15138,1942,backfill
2026-04-07T09:19:40.986Z,136,Overseer Silver Ring,14402,1881,backfill
2026-04-07T09:19:40.986Z,137,Athena Silver Ring,15166,1921,backfill
2026-04-07T09:19:40.986Z,138,Archon Silver Ring,15425,1887,backfill
2026-04-07T09:19:40.986Z,139,Foxglove Silver Ring,14279,1891,backfill
2026-04-07T09:19:40.986Z,140,Summoner Silver Ring,15721,1930,backfill
2026-04-07T09:19:40.986Z,243,Golden Archon Ring,1830,178,backfill
2026-04-07T09:19:40.986Z,244,Golden Athena Ring,1968,166,backfill
2026-04-07T09:19:40.986Z,245,Golden Chobo Ring,1908,152,backfill
2026-04-07T09:19:40.986Z,246,Golden Crusader Ring,1820,175,backfill
2026-04-07T09:19:40.986Z,247,Golden Foxglove Ring,1937,177,backfill
2026-04-07T09:19:40.986Z,248,Golden Overseer Ring,1988,180,backfill
2026-04-07T09:19:40.986Z,249,Golden Summoner Ring,1773,164,backfill
2026-04-13T05:45:55.295Z,134,Chobo Silver Ring,14119,1842,backfill
2026-04-13T05:45:55.295Z,135,Crusader Silver Ring,14268,1802,backfill
2026-04-13T05:45:55.295Z,136,Overseer Silver Ring,14161,1835,backfill
2026-04-13T05:45:55.295Z,137,Athena Silver Ring,14212,1802,backfill
2026-04-13T05:45:55.295Z,138,Archon Silver Ring,15175,1854,backfill
2026-04-13T05:45:55.295Z,139,Foxglove Silver Ring,13974,1852,backfill
2026-04-13T05:45:55.295Z,140,Summoner Silver Ring,15230,1850,backfill
2026-04-13T05:45:55.295Z,243,Golden Archon Ring,1907,184,backfill
2026-04-13T05:45:55.295Z,244,Golden Athena Ring,2044,171,backfill
2026-04-13T05:45:55.295Z,245,Golden Chobo Ring,1972,157,backfill
2026-04-13T05:45:55.295Z,246,Golden Crusader Ring,1900,179,backfill
2026-04-13T05:45:55.295Z,247,Golden Foxglove Ring,2015,184,backfill
2026-04-13T05:45:55.295Z,248,Golden Overseer Ring,2071,185,backfill
2026-04-13T05:45:55.295Z,249,Golden Summoner Ring,1861,170,backfill
2026-04-14T05:47:55.704Z,134,Chobo Silver Ring,14075,1846,backfill
2026-04-14T05:47:55.704Z,135,Crusader Silver Ring,14258,1804,backfill
2026-04-14T05:47:55.704Z,136,Overseer Silver Ring,14058,1837,backfill
2026-04-14T05:47:55.704Z,137,Athena Silver Ring,14222,1800,backfill
2026-04-14T05:47:55.704Z,138,Archon Silver Ring,15118,1856,backfill
2026-04-14T05:47:55.704Z,139,Foxglove Silver Ring,13927,1858,backfill
2026-04-14T05:47:55.704Z,140,Summoner Silver Ring,15147,1846,backfill
2026-04-14T05:47:55.704Z,243,Golden Archon Ring,1920,185,backfill
2026-04-14T05:47:55.704Z,244,Golden Athena Ring,2069,171,backfill
2026-04-14T05:47:55.704Z,245,Golden Chobo Ring,1987,159,backfill
2026-04-14T05:47:55.704Z,246,Golden Crusader Ring,1924,179,backfill
2026-04-14T05:47:55.704Z,247,Golden Foxglove Ring,2031,184,backfill
2026-04-14T05:47:55.704Z,248,Golden Overseer Ring,2098,186,backfill
2026-04-14T05:47:55.704Z,249,Golden Summoner Ring,1888,171,backfill
2026-04-15T05:45:30.147Z,134,Chobo Silver Ring,14126,1860,backfill
2026-04-15T05:45:30.147Z,135,Crusader Silver Ring,14203,1809,backfill
2026-04-15T05:45:30.147Z,136,Overseer Silver Ring,14070,1842,backfill
2026-04-15T05:45:30.147Z,137,Athena Silver Ring,14200,1794,backfill
2026-04-15T05:45:30.147Z,138,Archon Silver Ring,15146,1865,backfill
2026-04-15T05:45:30.147Z,139,Foxglove Silver Ring,13944,1869,backfill
2026-04-15T05:45:30.147Z,140,Summoner Silver Ring,15177,1849,backfill
2026-04-15T05:45:30.147Z,243,Golden Archon Ring,1925,186,backfill
2026-04-15T05:45:30.147Z,244,Golden Athena Ring,2072,173,backfill
2026-04-15T05:45:30.147Z,245,Golden Chobo Ring,1995,158,backfill
2026-04-15T05:45:30.147Z,246,Golden Crusader Ring,1926,179,backfill
2026-04-15T05:45:30.147Z,247,Golden Foxglove Ring,2038,183,backfill
2026-04-15T05:45:30.147Z,248,Golden Overseer Ring,2098,184,backfill
2026-04-15T05:45:30.147Z,249,Golden Summoner Ring,1890,173,backfill
2026-04-16T05:48:50.424Z,134,Chobo Silver Ring,14095,1870,backfill
2026-04-16T05:48:50.424Z,135,Crusader Silver Ring,14137,1821,backfill
2026-04-16T05:48:50.424Z,136,Overseer Silver Ring,14006,1847,backfill
2026-04-16T05:48:50.424Z,137,Athena Silver Ring,14187,1805,backfill
2026-04-16T05:48:50.424Z,138,Archon Silver Ring,15108,1864,backfill
2026-04-16T05:48:50.424Z,139,Foxglove Silver Ring,13868,1873,backfill
2026-04-16T05:48:50.424Z,140,Summoner Silver Ring,15069,1856,backfill
2026-04-16T05:48:50.424Z,243,Golden Archon Ring,1935,186,backfill
2026-04-16T05:48:50.424Z,244,Golden Athena Ring,2086,173,backfill
2026-04-16T05:48:50.424Z,245,Golden Chobo Ring,2002,159,backfill
2026-04-16T05:48:50.424Z,246,Golden Crusader Ring,1941,180,backfill
2026-04-16T05:48:50.424Z,247,Golden Foxglove Ring,2053,184,backfill
2026-04-16T05:48:50.424Z,248,Golden Overseer Ring,2104,185,backfill
2026-04-16T05:48:50.424Z,249,Golden Summoner Ring,1900,173,backfill
2026-04-17T05:48:27.599Z,134,Chobo Silver Ring,14064,1875,backfill
2026-04-17T05:48:27.599Z,135,Crusader Silver Ring,14118,1827,backfill
2026-04-17T05:48:27.599Z,136,Overseer Silver Ring,13965,1863,backfill
2026-04-17T05:48:27.599Z,137,Athena Silver Ring,14182,1812,backfill
2026-04-17T05:48:27.599Z,138,Archon Silver Ring,14917,1876,backfill
2026-04-17T05:48:27.599Z,139,Foxglove Silver Ring,13808,1888,backfill
2026-04-17T05:48:27.599Z,140,Summoner Silver Ring,15045,1876,backfill
2026-04-17T05:48:27.599Z,243,Golden Archon Ring,1945,186,backfill
2026-04-17T05:48:27.599Z,244,Golden Athena Ring,2097,173,backfill
2026-04-17T05:48:27.599Z,245,Golden Chobo Ring,2025,160,backfill
2026-04-17T05:48:27.599Z,246,Golden Crusader Ring,1954,181,backfill
2026-04-17T05:48:27.599Z,247,Golden Foxglove Ring,2068,185,backfill
2026-04-17T05:48:27.599Z,248,Golden Overseer Ring,2118,186,backfill
2026-04-17T05:48:27.599Z,249,Golden Summoner Ring,1912,173,backfill
2026-04-18T05:44:05.786Z,134,Chobo Silver Ring,13941,1876,backfill
2026-04-18T05:44:05.786Z,135,Crusader Silver Ring,13979,1824,backfill
2026-04-18T05:44:05.786Z,136,Overseer Silver Ring,13846,1855,backfill
2026-04-18T05:44:05.786Z,137,Athena Silver Ring,14022,1808,backfill
2026-04-18T05:44:05.786Z,138,Archon Silver Ring,14788,1874,backfill
2026-04-18T05:44:05.786Z,139,Foxglove Silver Ring,13646,1868,backfill
2026-04-18T05:44:05.786Z,140,Summoner Silver Ring,14915,1871,backfill
2026-04-18T05:44:05.786Z,243,Golden Archon Ring,1991,185,backfill
2026-04-18T05:44:05.786Z,244,Golden Athena Ring,2152,171,backfill
2026-04-18T05:44:05.786Z,245,Golden Chobo Ring,2097,160,backfill
2026-04-18T05:44:05.786Z,246,Golden Crusader Ring,1975,177,backfill
2026-04-18T05:44:05.786Z,247,Golden Foxglove Ring,2142,182,backfill
2026-04-18T05:44:05.786Z,248,Golden Overseer Ring,2192,183,backfill
2026-04-18T05:44:05.786Z,249,Golden Summoner Ring,1979,172,backfill
2026-04-19T05:41:27.838Z,134,Chobo Silver Ring,13983,1883,backfill
2026-04-19T05:41:27.838Z,135,Crusader Silver Ring,14016,1840,backfill
2026-04-19T05:41:27.838Z,136,Overseer Silver Ring,13932,1875,backfill
2026-04-19T05:41:27.838Z,137,Athena Silver Ring,14043,1817,backfill
2026-04-19T05:41:27.838Z,138,Archon Silver Ring,14850,1901,backfill
2026-04-19T05:41:27.838Z,139,Foxglove Silver Ring,13755,1892,backfill
2026-04-19T05:41:27.838Z,140,Summoner Silver Ring,14923,1886,backfill
2026-04-19T05:41:27.838Z,243,Golden Archon Ring,1915,169,backfill
2026-04-19T05:41:27.838Z,244,Golden Athena Ring,2075,164,backfill
2026-04-19T05:41:27.838Z,245,Golden Chobo Ring,1992,150,backfill
2026-04-19T05:41:27.838Z,246,Golden Crusader Ring,1921,165,backfill
2026-04-19T05:41:27.838Z,247,Golden Foxglove Ring,2037,174,backfill
2026-04-19T05:41:27.838Z,248,Golden Overseer Ring,2078,176,backfill
2026-04-19T05:41:27.838Z,249,Golden Summoner Ring,1878,163,backfill
2026-04-20T05:44:52.546Z,134,Chobo Silver Ring,14094,1908,backfill
2026-04-20T05:44:52.546Z,135,Crusader Silver Ring,14113,1856,backfill
2026-04-20T05:44:52.546Z,136,Overseer Silver Ring,14013,1896,backfill
2026-04-20T05:44:52.546Z,137,Athena Silver Ring,14159,1832,backfill
2026-04-20T05:44:52.546Z,138,Archon Silver Ring,14955,1915,backfill
2026-04-20T05:44:52.546Z,139,Foxglove Silver Ring,13863,1911,backfill
2026-04-20T05:44:52.546Z,140,Summoner Silver Ring,15025,1903,backfill
2026-04-20T05:44:52.546Z,243,Golden Archon Ring,1929,168,backfill
2026-04-20T05:44:52.546Z,244,Golden Athena Ring,2076,162,backfill
2026-04-20T05:44:52.546Z,245,Golden Chobo Ring,1997,150,backfill
2026-04-20T05:44:52.546Z,246,Golden Crusader Ring,1938,165,backfill
2026-04-20T05:44:52.546Z,247,Golden Foxglove Ring,2058,173,backfill
2026-04-20T05:44:52.546Z,248,Golden Overseer Ring,2100,175,backfill
2026-04-20T05:44:52.546Z,249,Golden Summoner Ring,1902,159,backfill
2026-04-21T05:51:35.561Z,134,Chobo Silver Ring,14162,1927,backfill
2026-04-21T05:51:35.561Z,135,Crusader Silver Ring,14186,1870,backfill
2026-04-21T05:51:35.561Z,136,Overseer Silver Ring,14152,1917,backfill
2026-04-21T05:51:35.561Z,137,Athena Silver Ring,14218,1843,backfill
2026-04-21T05:51:35.561Z,138,Archon Silver Ring,15026,1927,backfill
2026-04-21T05:51:35.561Z,139,Foxglove Silver Ring,13945,1922,backfill
2026-04-21T05:51:35.561Z,140,Summoner Silver Ring,15089,1918,backfill
2026-04-21T05:51:35.561Z,243,Golden Archon Ring,1937,168,backfill
2026-04-21T05:51:35.561Z,244,Golden Athena Ring,2077,155,backfill
2026-04-21T05:51:35.561Z,245,Golden Chobo Ring,2013,147,backfill
2026-04-21T05:51:35.561Z,246,Golden Crusader Ring,1946,160,backfill
2026-04-21T05:51:35.561Z,247,Golden Foxglove Ring,2054,169,backfill
2026-04-21T05:51:35.561Z,248,Golden Overseer Ring,2092,172,backfill
2026-04-21T05:51:35.561Z,249,Golden Summoner Ring,1908,160,backfill
2026-04-22T05:44:30.977Z,134,Chobo Silver Ring,14287,1962,backfill
2026-04-22T05:44:30.977Z,135,Crusader Silver Ring,14291,1896,backfill
2026-04-22T05:44:30.977Z,136,Overseer Silver Ring,14262,1940,backfill
2026-04-22T05:44:30.977Z,137,Athena Silver Ring,14322,1863,backfill
2026-04-22T05:44:30.977Z,138,Archon Silver Ring,15163,1952,backfill
2026-04-22T05:44:30.977Z,139,Foxglove Silver Ring,14051,1939,backfill
2026-04-22T05:44:30.977Z,140,Summoner Silver Ring,15199,1932,backfill
2026-04-22T05:44:30.977Z,243,Golden Archon Ring,1957,165,backfill
2026-04-22T05:44:30.977Z,244,Golden Athena Ring,2068,152,backfill
2026-04-22T05:44:30.977Z,245,Golden Chobo Ring,2009,147,backfill
2026-04-22T05:44:30.977Z,246,Golden Crusader Ring,1968,161,backfill
2026-04-22T05:44:30.977Z,247,Golden Foxglove Ring,2068,168,backfill
2026-04-22T05:44:30.977Z,248,Golden Overseer Ring,2139,172,backfill
2026-04-22T05:44:30.977Z,249,Golden Summoner Ring,1903,159,backfill
2026-04-23T05:52:45.241Z,134,Chobo Silver Ring,14376,1977,backfill
2026-04-23T05:52:45.241Z,135,Crusader Silver Ring,14409,1920,backfill
2026-04-23T05:52:45.241Z,136,Overseer Silver Ring,14333,1958,backfill
2026-04-23T05:52:45.241Z,137,Athena Silver Ring,14424,1879,backfill
2026-04-23T05:52:45.241Z,138,Archon Silver Ring,15248,1971,backfill
2026-04-23T05:52:45.241Z,139,Foxglove Silver Ring,14149,1959,backfill
2026-04-23T05:52:45.241Z,140,Summoner Silver Ring,15299,1955,backfill
2026-04-23T05:52:45.241Z,243,Golden Archon Ring,1948,163,backfill
2026-04-23T05:52:45.241Z,244,Golden Athena Ring,2089,151,backfill
2026-04-23T05:52:45.241Z,245,Golden Chobo Ring,2016,147,backfill
2026-04-23T05:52:45.241Z,246,Golden Crusader Ring,1964,161,backfill
2026-04-23T05:52:45.241Z,247,Golden Foxglove Ring,2066,167,backfill
2026-04-23T05:52:45.241Z,248,Golden Overseer Ring,2103,169,backfill
2026-04-23T05:52:45.241Z,249,Golden Summoner Ring,1923,159,backfill
2026-04-24T05:47:12.272Z,134,Chobo Silver Ring,14459,1997,backfill
2026-04-24T05:47:12.272Z,135,Crusader Silver Ring,14477,1939,backfill
2026-04-24T05:47:12.272Z,136,Overseer Silver Ring,14415,1973,backfill
2026-04-24T05:47:12.272Z,137,Athena Silver Ring,14468,1909,backfill
2026-04-24T05:47:12.272Z,138,Archon Silver Ring,15332,1994,backfill
2026-04-24T05:47:12.272Z,139,Foxglove Silver Ring,14210,1975,backfill
2026-04-24T05:47:12.272Z,140,Summoner Silver Ring,15376,1971,backfill
2026-04-24T05:47:12.272Z,243,Golden Archon Ring,1915,167,backfill
2026-04-24T05:47:12.272Z,244,Golden Athena Ring,2095,154,backfill
2026-04-24T05:47:12.272Z,245,Golden Chobo Ring,2010,149,backfill
2026-04-24T05:47:12.272Z,246,Golden Crusader Ring,1919,163,backfill
2026-04-24T05:47:12.272Z,247,Golden Foxglove Ring,2016,170,backfill
2026-04-24T05:47:12.272Z,248,Golden Overseer Ring,2068,176,backfill
2026-04-24T05:47:12.272Z,249,Golden Summoner Ring,1917,160,backfill
2026-04-25T05:41:31.318Z,134,Chobo Silver Ring,14563,2020,backfill
2026-04-25T05:41:31.318Z,135,Crusader Silver Ring,14545,1952,backfill
2026-04-25T05:41:31.318Z,136,Overseer Silver Ring,14493,1983,backfill
2026-04-25T05:41:31.318Z,137,Athena Silver Ring,14606,1927,backfill
2026-04-25T05:41:31.318Z,138,Archon Silver Ring,15436,2016,backfill
2026-04-25T05:41:31.318Z,139,Foxglove Silver Ring,14328,1999,backfill
2026-04-25T05:41:31.318Z,140,Summoner Silver Ring,15461,2001,backfill
2026-04-25T05:41:31.318Z,243,Golden Archon Ring,1952,164,backfill
2026-04-25T05:41:31.318Z,244,Golden Athena Ring,2093,155,backfill
2026-04-25T05:41:31.318Z,245,Golden Chobo Ring,2003,146,backfill
2026-04-25T05:41:31.318Z,246,Golden Crusader Ring,1959,161,backfill
2026-04-25T05:41:31.318Z,247,Golden Foxglove Ring,2059,168,backfill
2026-04-25T05:41:31.318Z,248,Golden Overseer Ring,2097,175,backfill
2026-04-25T05:41:31.318Z,249,Golden Summoner Ring,1907,161,backfill
2026-04-26T05:37:01.261Z,134,Chobo Silver Ring,14661,2039,backfill
2026-04-26T05:37:01.261Z,135,Crusader Silver Ring,14632,1972,backfill
2026-04-26T05:37:01.261Z,136,Overseer Silver Ring,14567,2000,backfill
2026-04-26T05:37:01.261Z,137,Athena Silver Ring,14677,1944,backfill
2026-04-26T05:37:01.261Z,138,Archon Silver Ring,15512,2031,backfill
2026-04-26T05:37:01.261Z,139,Foxglove Silver Ring,14376,2013,backfill
2026-04-26T05:37:01.261Z,140,Summoner Silver Ring,15557,2016,backfill
2026-04-26T05:37:01.261Z,243,Golden Archon Ring,1963,166,backfill
2026-04-26T05:37:01.261Z,244,Golden Athena Ring,2106,158,backfill
2026-04-26T05:37:01.261Z,245,Golden Chobo Ring,2006,146,backfill
2026-04-26T05:37:01.261Z,246,Golden Crusader Ring,1969,165,backfill
2026-04-26T05:37:01.261Z,247,Golden Foxglove Ring,2067,169,backfill
2026-04-26T05:37:01.261Z,248,Golden Overseer Ring,2101,174,backfill
2026-04-26T05:37:01.261Z,249,Golden Summoner Ring,1921,164,backfill
2026-04-27T05:36:27.713Z,134,Chobo Silver Ring,14738,2055,backfill
2026-04-27T05:36:27.713Z,135,Crusader Silver Ring,14693,1979,backfill
2026-04-27T05:36:27.713Z,136,Overseer Silver Ring,14666,2034,backfill
2026-04-27T05:36:27.713Z,137,Athena Silver Ring,14751,1967,backfill
2026-04-27T05:36:27.713Z,138,Archon Silver Ring,15594,2039,backfill
2026-04-27T05:36:27.713Z,139,Foxglove Silver Ring,14447,2029,backfill
2026-04-27T05:36:27.713Z,140,Summoner Silver Ring,15620,2028,backfill
2026-04-27T05:36:27.713Z,243,Golden Archon Ring,1987,173,backfill
2026-04-27T05:36:27.713Z,244,Golden Athena Ring,2114,160,backfill
2026-04-27T05:36:27.713Z,245,Golden Chobo Ring,2011,148,backfill
2026-04-27T05:36:27.713Z,246,Golden Crusader Ring,1979,167,backfill
2026-04-27T05:36:27.713Z,247,Golden Foxglove Ring,2077,172,backfill
2026-04-27T05:36:27.713Z,248,Golden Overseer Ring,2113,176,backfill
2026-04-27T05:36:27.713Z,249,Golden Summoner Ring,1934,167,backfill
2026-04-28T05:42:34.793Z,134,Chobo Silver Ring,14824,2075,backfill
2026-04-28T05:42:34.793Z,135,Crusader Silver Ring,14764,2000,backfill
2026-04-28T05:42:34.793Z,136,Overseer Silver Ring,14728,2045,backfill
2026-04-28T05:42:34.793Z,137,Athena Silver Ring,14825,1982,backfill
2026-04-28T05:42:34.793Z,138,Archon Silver Ring,15680,2057,backfill
2026-04-28T05:42:34.793Z,139,Foxglove Silver Ring,14526,2041,backfill
2026-04-28T05:42:34.793Z,140,Summoner Silver Ring,15720,2049,backfill
2026-04-28T05:42:34.793Z,243,Golden Archon Ring,1998,175,backfill
2026-04-28T05:42:34.793Z,244,Golden Athena Ring,2125,162,backfill
2026-04-28T05:42:34.793Z,245,Golden Chobo Ring,2029,152,backfill
2026-04-28T05:42:34.793Z,246,Golden Crusader Ring,1990,167,backfill
2026-04-28T05:42:34.793Z,247,Golden Foxglove Ring,2089,174,backfill
2026-04-28T05:42:34.793Z,248,Golden Overseer Ring,2123,177,backfill
2026-04-28T05:42:34.793Z,249,Golden Summoner Ring,1945,167,backfill
2026-04-29T01:18:57.632Z,134,Chobo Silver Ring,14918,2087,backfill
2026-04-29T01:18:57.632Z,135,Crusader Silver Ring,14883,2021,backfill
2026-04-29T01:18:57.632Z,136,Overseer Silver Ring,14811,2062,backfill
2026-04-29T01:18:57.632Z,137,Athena Silver Ring,14901,1991,backfill
2026-04-29T01:18:57.632Z,138,Archon Silver Ring,15748,2078,backfill
2026-04-29T01:18:57.632Z,139,Foxglove Silver Ring,14613,2056,backfill
2026-04-29T01:18:57.632Z,140,Summoner Silver Ring,15782,2069,backfill
2026-04-29T01:18:57.632Z,243,Golden Archon Ring,2001,176,backfill
2026-04-29T01:18:57.632Z,244,Golden Athena Ring,2138,164,backfill
2026-04-29T01:18:57.632Z,245,Golden Chobo Ring,2040,152,backfill
2026-04-29T01:18:57.632Z,246,Golden Crusader Ring,1996,169,backfill
2026-04-29T01:18:57.632Z,247,Golden Foxglove Ring,2098,175,backfill
2026-04-29T01:18:57.632Z,248,Golden Overseer Ring,2134,178,backfill
2026-04-29T01:18:57.632Z,249,Golden Summoner Ring,1958,168,backfill
2026-04-30T01:25:58.055Z,134,Chobo Silver Ring,14960,2095,backfill
2026-04-30T01:25:58.055Z,135,Crusader Silver Ring,14958,2046,backfill
2026-04-30T01:25:58.055Z,136,Overseer Silver Ring,14897,2076,backfill
2026-04-30T01:25:58.055Z,137,Athena Silver Ring,14991,2003,backfill
2026-04-30T01:25:58.055Z,138,Archon Silver Ring,15833,2092,backfill
2026-04-30T01:25:58.055Z,139,Foxglove Silver Ring,14713,2078,backfill
2026-04-30T01:25:58.055Z,140,Summoner Silver Ring,15842,2078,backfill
2026-04-30T01:25:58.055Z,243,Golden Archon Ring,2013,179,backfill
2026-04-30T01:25:58.055Z,244,Golden Athena Ring,2148,165,backfill
2026-04-30T01:25:58.055Z,245,Golden Chobo Ring,2050,150,backfill
2026-04-30T01:25:58.055Z,246,Golden Crusader Ring,2009,170,backfill
2026-04-30T01:25:58.055Z,247,Golden Foxglove Ring,2108,175,backfill
2026-04-30T01:25:58.055Z,248,Golden Overseer Ring,2143,178,backfill
2026-04-30T01:25:58.055Z,249,Golden Summoner Ring,1967,169,backfill
2026-05-01T01:11:54.128Z,134,Chobo Silver Ring,15049,2114,backfill
2026-05-01T01:11:54.128Z,135,Crusader Silver Ring,15039,2061,backfill
2026-05-01T01:11:54.128Z,136,Overseer Silver Ring,14986,2094,backfill
2026-05-01T01:11:54.128Z,137,Athena Silver Ring,15075,2018,backfill
2026-05-01T01:11:54.128Z,138,Archon Silver Ring,15902,2101,backfill
2026-05-01T01:11:54.128Z,139,Foxglove Silver Ring,14784,2096,backfill
2026-05-01T01:11:54.128Z,140,Summoner Silver Ring,15931,2091,backfill
2026-05-01T01:11:54.128Z,243,Golden Archon Ring,2025,180,backfill
2026-05-01T01:11:54.128Z,244,Golden Athena Ring,2152,163,backfill
2026-05-01T01:11:54.128Z,245,Golden Chobo Ring,2062,151,backfill
2026-05-01T01:11:54.128Z,246,Golden Crusader Ring,2024,172,backfill
2026-05-01T01:11:54.128Z,247,Golden Foxglove Ring,2114,177,backfill
2026-05-01T01:11:54.128Z,248,Golden Overseer Ring,2159,181,backfill
2026-05-01T01:11:54.128Z,249,Golden Summoner Ring,1979,169,backfill
2026-05-02T01:27:41.442Z,134,Chobo Silver Ring,15157,2133,backfill
2026-05-02T01:27:41.442Z,135,Crusader Silver Ring,15160,2096,backfill
2026-05-02T01:27:41.442Z,136,Overseer Silver Ring,15096,2132,backfill
2026-05-02T01:27:41.442Z,137,Athena Silver Ring,15191,2048,backfill
2026-05-02T01:27:41.442Z,138,Archon Silver Ring,15990,2119,backfill
2026-05-02T01:27:41.442Z,139,Foxglove Silver Ring,14871,2111,backfill
2026-05-02T01:27:41.442Z,140,Summoner Silver Ring,16029,2107,backfill
2026-05-02T01:27:41.442Z,243,Golden Archon Ring,2036,181,backfill
2026-05-02T01:27:41.442Z,244,Golden Athena Ring,2162,163,backfill
2026-05-02T01:27:41.442Z,245,Golden Chobo Ring,2081,153,backfill
2026-05-02T01:27:41.442Z,246,Golden Crusader Ring,2039,172,backfill
